timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/24 19:55:43.025, NVIDIA A800 80GB PCIe, 94 %, 38 %, 23249 MiB, 81920 MiB, 267.40 W
2026/08/24 19:55:44.026, NVIDIA A800 80GB PCIe, 94 %, 38 %, 23249 MiB, 81920 MiB, 196.08 W
2026/08/24 19:55:45.026, NVIDIA A800 80GB PCIe, 95 %, 38 %, 23249 MiB, 81920 MiB, 212.45 W
2026/08/24 19:55:46.026, NVIDIA A800 80GB PCIe, 94 %, 37 %, 23249 MiB, 81920 MiB, 230.97 W
2026/08/24 19:55:47.026, NVIDIA A800 80GB PCIe, 94 %, 36 %, 23249 MiB, 81920 MiB, 264.93 W
2026/08/24 19:55:48.026, NVIDIA A800 80GB PCIe, 94 %, 37 %, 23249 MiB, 81920 MiB, 300.86 W
2026/08/24 19:55:49.026, NVIDIA A800 80GB PCIe, 94 %, 37 %, 23249 MiB, 81920 MiB, 289.20 W
2026/08/24 19:55:50.026, NVIDIA A800 80GB PCIe, 95 %, 38 %, 23249 MiB, 81920 MiB, 306.61 W
2026/08/24 19:55:51.027, NVIDIA A800 80GB PCIe, 94 %, 38 %, 23249 MiB, 81920 MiB, 287.73 W
2026/08/24 19:55:52.027, NVIDIA A800 80GB PCIe, 94 %, 38 %, 23249 MiB, 81920 MiB, 297.21 W
2026/08/24 19:55:53.027, NVIDIA A800 80GB PCIe, 95 %, 38 %, 23249 MiB, 81920 MiB, 311.27 W
2026/08/24 19:55:54.027, NVIDIA A800 80GB PCIe, 93 %, 36 %, 23249 MiB, 81920 MiB, 313.61 W
2026/08/24 19:55:55.027, NVIDIA A800 80GB PCIe, 94 %, 34 %, 23249 MiB, 81920 MiB, 288.43 W
2026/08/24 19:55:56.027, NVIDIA A800 80GB PCIe, 94 %, 35 %, 23249 MiB, 81920 MiB, 270.35 W
2026/08/24 19:55:57.028, NVIDIA A800 80GB PCIe, 94 %, 36 %, 23249 MiB, 81920 MiB, 204.09 W
2026/08/24 19:55:58.028, NVIDIA A800 80GB PCIe, 94 %, 36 %, 23249 MiB, 81920 MiB, 204.07 W
2026/08/24 19:55:59.028, NVIDIA A800 80GB PCIe, 94 %, 36 %, 23249 MiB, 81920 MiB, 226.32 W
2026/08/24 19:56:00.028, NVIDIA A800 80GB PCIe, 95 %, 37 %, 23249 MiB, 81920 MiB, 252.90 W
2026/08/24 19:56:01.028, NVIDIA A800 80GB PCIe, 94 %, 36 %, 23249 MiB, 81920 MiB, 291.76 W
2026/08/24 19:56:02.028, NVIDIA A800 80GB PCIe, 94 %, 35 %, 23249 MiB, 81920 MiB, 286.58 W
2026/08/24 19:56:03.029, NVIDIA A800 80GB PCIe, 93 %, 34 %, 23249 MiB, 81920 MiB, 303.34 W
2026/08/24 19:56:04.029, NVIDIA A800 80GB PCIe, 93 %, 32 %, 23249 MiB, 81920 MiB, 291.17 W
2026/08/24 19:56:05.029, NVIDIA A800 80GB PCIe, 93 %, 32 %, 23249 MiB, 81920 MiB, 289.00 W
2026/08/24 19:56:06.029, NVIDIA A800 80GB PCIe, 93 %, 32 %, 23249 MiB, 81920 MiB, 312.11 W
2026/08/24 19:56:07.029, NVIDIA A800 80GB PCIe, 100 %, 39 %, 23249 MiB, 81920 MiB, 265.93 W
2026/08/24 19:56:08.029, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 78.82 W
2026/08/24 19:56:09.029, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 77.73 W
2026/08/24 19:56:10.030, NVIDIA A800 80GB PCIe, 93 %, 32 %, 23249 MiB, 81920 MiB, 295.94 W
2026/08/24 19:56:11.030, NVIDIA A800 80GB PCIe, 93 %, 32 %, 23249 MiB, 81920 MiB, 278.92 W
2026/08/24 19:56:12.030, NVIDIA A800 80GB PCIe, 93 %, 33 %, 23249 MiB, 81920 MiB, 294.21 W
2026/08/24 19:56:13.030, NVIDIA A800 80GB PCIe, 93 %, 34 %, 23249 MiB, 81920 MiB, 280.97 W
2026/08/24 19:56:14.030, NVIDIA A800 80GB PCIe, 93 %, 33 %, 23249 MiB, 81920 MiB, 257.85 W
2026/08/24 19:56:15.030, NVIDIA A800 80GB PCIe, 92 %, 32 %, 23249 MiB, 81920 MiB, 263.53 W
2026/08/24 19:56:16.031, NVIDIA A800 80GB PCIe, 90 %, 31 %, 23249 MiB, 81920 MiB, 281.53 W
2026/08/24 19:56:17.031, NVIDIA A800 80GB PCIe, 93 %, 32 %, 23249 MiB, 81920 MiB, 266.95 W
2026/08/24 19:56:18.031, NVIDIA A800 80GB PCIe, 93 %, 32 %, 23249 MiB, 81920 MiB, 261.46 W
2026/08/24 19:56:19.031, NVIDIA A800 80GB PCIe, 93 %, 33 %, 23249 MiB, 81920 MiB, 271.45 W
2026/08/24 19:56:20.031, NVIDIA A800 80GB PCIe, 93 %, 33 %, 23249 MiB, 81920 MiB, 273.92 W
2026/08/24 19:56:21.031, NVIDIA A800 80GB PCIe, 93 %, 34 %, 23249 MiB, 81920 MiB, 207.53 W
2026/08/24 19:56:22.031, NVIDIA A800 80GB PCIe, 93 %, 35 %, 23249 MiB, 81920 MiB, 202.51 W
2026/08/24 19:56:23.032, NVIDIA A800 80GB PCIe, 91 %, 37 %, 23249 MiB, 81920 MiB, 269.52 W
2026/08/24 19:56:24.032, NVIDIA A800 80GB PCIe, 94 %, 38 %, 23249 MiB, 81920 MiB, 288.39 W
2026/08/24 19:56:25.032, NVIDIA A800 80GB PCIe, 94 %, 37 %, 23249 MiB, 81920 MiB, 300.66 W
2026/08/24 19:56:26.032, NVIDIA A800 80GB PCIe, 94 %, 37 %, 23249 MiB, 81920 MiB, 293.47 W
2026/08/24 19:56:27.032, NVIDIA A800 80GB PCIe, 94 %, 34 %, 23249 MiB, 81920 MiB, 284.51 W
2026/08/24 19:56:28.032, NVIDIA A800 80GB PCIe, 94 %, 34 %, 23249 MiB, 81920 MiB, 247.84 W
2026/08/24 19:56:29.032, NVIDIA A800 80GB PCIe, 94 %, 33 %, 23249 MiB, 81920 MiB, 286.77 W
2026/08/24 19:56:30.033, NVIDIA A800 80GB PCIe, 94 %, 33 %, 23249 MiB, 81920 MiB, 280.99 W
2026/08/24 19:56:31.033, NVIDIA A800 80GB PCIe, 94 %, 34 %, 23249 MiB, 81920 MiB, 281.14 W
2026/08/24 19:56:32.033, NVIDIA A800 80GB PCIe, 94 %, 35 %, 23249 MiB, 81920 MiB, 230.45 W
2026/08/24 19:56:33.033, NVIDIA A800 80GB PCIe, 94 %, 36 %, 23249 MiB, 81920 MiB, 201.96 W
2026/08/24 19:56:34.033, NVIDIA A800 80GB PCIe, 95 %, 36 %, 23249 MiB, 81920 MiB, 203.83 W
2026/08/24 19:56:35.033, NVIDIA A800 80GB PCIe, 95 %, 36 %, 23249 MiB, 81920 MiB, 203.61 W
2026/08/24 19:56:36.033, NVIDIA A800 80GB PCIe, 100 %, 40 %, 23249 MiB, 81920 MiB, 273.30 W
2026/08/24 19:56:37.034, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 78.40 W
2026/08/24 19:56:38.034, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 77.69 W
2026/08/24 19:56:39.034, NVIDIA A800 80GB PCIe, 93 %, 32 %, 23249 MiB, 81920 MiB, 292.43 W
2026/08/24 19:56:40.034, NVIDIA A800 80GB PCIe, 93 %, 33 %, 23249 MiB, 81920 MiB, 271.56 W
2026/08/24 19:56:41.034, NVIDIA A800 80GB PCIe, 94 %, 35 %, 23249 MiB, 81920 MiB, 290.22 W
2026/08/24 19:56:42.034, NVIDIA A800 80GB PCIe, 94 %, 34 %, 23249 MiB, 81920 MiB, 272.72 W
2026/08/24 19:56:43.035, NVIDIA A800 80GB PCIe, 93 %, 33 %, 23249 MiB, 81920 MiB, 291.57 W
2026/08/24 19:56:44.035, NVIDIA A800 80GB PCIe, 93 %, 32 %, 23249 MiB, 81920 MiB, 256.69 W
2026/08/24 19:56:45.035, NVIDIA A800 80GB PCIe, 92 %, 32 %, 23249 MiB, 81920 MiB, 274.06 W
2026/08/24 19:56:46.035, NVIDIA A800 80GB PCIe, 93 %, 32 %, 23249 MiB, 81920 MiB, 280.51 W
2026/08/24 19:56:47.035, NVIDIA A800 80GB PCIe, 93 %, 32 %, 23249 MiB, 81920 MiB, 244.03 W
2026/08/24 19:56:48.035, NVIDIA A800 80GB PCIe, 93 %, 33 %, 23249 MiB, 81920 MiB, 267.50 W
2026/08/24 19:56:49.035, NVIDIA A800 80GB PCIe, 93 %, 33 %, 23249 MiB, 81920 MiB, 273.39 W
2026/08/24 19:56:50.036, NVIDIA A800 80GB PCIe, 93 %, 35 %, 23249 MiB, 81920 MiB, 293.72 W
2026/08/24 19:56:51.036, NVIDIA A800 80GB PCIe, 94 %, 36 %, 23249 MiB, 81920 MiB, 204.37 W
2026/08/24 19:56:52.036, NVIDIA A800 80GB PCIe, 92 %, 37 %, 23249 MiB, 81920 MiB, 305.33 W
2026/08/24 19:56:53.036, NVIDIA A800 80GB PCIe, 93 %, 37 %, 23249 MiB, 81920 MiB, 293.46 W
2026/08/24 19:56:54.036, NVIDIA A800 80GB PCIe, 94 %, 37 %, 23249 MiB, 81920 MiB, 287.74 W
2026/08/24 19:56:55.036, NVIDIA A800 80GB PCIe, 94 %, 35 %, 23249 MiB, 81920 MiB, 277.58 W
2026/08/24 19:56:56.037, NVIDIA A800 80GB PCIe, 94 %, 35 %, 23249 MiB, 81920 MiB, 314.16 W
2026/08/24 19:56:57.037, NVIDIA A800 80GB PCIe, 94 %, 34 %, 23249 MiB, 81920 MiB, 280.32 W
2026/08/24 19:56:58.037, NVIDIA A800 80GB PCIe, 94 %, 34 %, 23249 MiB, 81920 MiB, 299.78 W
2026/08/24 19:56:59.037, NVIDIA A800 80GB PCIe, 94 %, 34 %, 23249 MiB, 81920 MiB, 295.23 W
2026/08/24 19:57:00.037, NVIDIA A800 80GB PCIe, 94 %, 33 %, 23249 MiB, 81920 MiB, 277.78 W
2026/08/24 19:57:01.037, NVIDIA A800 80GB PCIe, 94 %, 35 %, 23249 MiB, 81920 MiB, 286.36 W
2026/08/24 19:57:02.037, NVIDIA A800 80GB PCIe, 94 %, 36 %, 23249 MiB, 81920 MiB, 220.99 W
2026/08/24 19:57:03.038, NVIDIA A800 80GB PCIe, 95 %, 36 %, 23249 MiB, 81920 MiB, 204.97 W
2026/08/24 19:57:04.038, NVIDIA A800 80GB PCIe, 95 %, 36 %, 23249 MiB, 81920 MiB, 224.50 W
2026/08/24 19:57:05.038, NVIDIA A800 80GB PCIe, 100 %, 40 %, 23249 MiB, 81920 MiB, 260.73 W
2026/08/24 19:57:06.038, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 79.31 W
2026/08/24 19:57:07.038, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 77.95 W
2026/08/24 19:57:08.038, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 77.33 W
2026/08/24 19:57:09.039, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 76.94 W
2026/08/24 19:57:10.039, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 76.75 W
2026/08/24 19:57:11.039, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 75.36 W
2026/08/24 19:57:12.039, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 75.18 W
2026/08/24 19:57:13.039, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 75.01 W
2026/08/24 19:57:14.039, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 73.78 W
2026/08/24 19:57:15.039, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 74.64 W
2026/08/24 19:57:16.040, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 74.39 W
2026/08/24 19:57:17.040, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 73.20 W
2026/08/24 19:57:18.040, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 73.08 W
2026/08/24 19:57:19.040, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 72.79 W
2026/08/24 19:57:20.040, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 73.89 W
2026/08/24 19:57:21.040, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 72.82 W
2026/08/24 19:57:22.040, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 73.79 W
2026/08/24 19:57:23.041, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 73.10 W
2026/08/24 19:57:24.041, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23249 MiB, 81920 MiB, 72.23 W
