timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/13 12:13:30.599, NVIDIA A800 80GB PCIe, 0 %, 0 %, 0 MiB, 81920 MiB, 43.67 W
2026/08/13 12:13:31.606, NVIDIA A800 80GB PCIe, 0 %, 0 %, 0 MiB, 81920 MiB, 43.88 W
2026/08/13 12:13:32.607, NVIDIA A800 80GB PCIe, 0 %, 0 %, 0 MiB, 81920 MiB, 43.87 W
2026/08/13 12:13:33.607, NVIDIA A800 80GB PCIe, 0 %, 0 %, 0 MiB, 81920 MiB, 43.78 W
2026/08/13 12:13:34.607, NVIDIA A800 80GB PCIe, 0 %, 0 %, 0 MiB, 81920 MiB, 43.77 W
2026/08/13 12:13:35.607, NVIDIA A800 80GB PCIe, 0 %, 0 %, 0 MiB, 81920 MiB, 43.86 W
2026/08/13 12:13:36.607, NVIDIA A800 80GB PCIe, 0 %, 0 %, 0 MiB, 81920 MiB, 43.67 W
2026/08/13 12:13:37.607, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.68 W
2026/08/13 12:13:38.608, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.77 W
2026/08/13 12:13:39.608, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.67 W
2026/08/13 12:13:40.608, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.86 W
2026/08/13 12:13:41.608, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.78 W
2026/08/13 12:13:42.608, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.78 W
2026/08/13 12:13:43.608, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.78 W
2026/08/13 12:13:44.609, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.77 W
2026/08/13 12:13:45.609, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.87 W
2026/08/13 12:13:46.609, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.77 W
2026/08/13 12:13:47.609, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.79 W
2026/08/13 12:13:48.609, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.79 W
2026/08/13 12:13:49.609, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.88 W
2026/08/13 12:13:50.610, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.69 W
2026/08/13 12:13:51.610, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.78 W
2026/08/13 12:13:52.610, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.88 W
2026/08/13 12:13:53.610, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.68 W
2026/08/13 12:13:54.610, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.78 W
2026/08/13 12:13:55.611, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.77 W
2026/08/13 12:13:56.611, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.86 W
2026/08/13 12:13:57.611, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.86 W
2026/08/13 12:13:58.611, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.78 W
2026/08/13 12:13:59.611, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.77 W
2026/08/13 12:14:00.611, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.88 W
2026/08/13 12:14:01.612, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.88 W
2026/08/13 12:14:02.612, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.70 W
2026/08/13 12:14:03.612, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.79 W
2026/08/13 12:14:04.612, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.79 W
2026/08/13 12:14:05.612, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.79 W
2026/08/13 12:14:06.613, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.70 W
2026/08/13 12:14:07.613, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.78 W
2026/08/13 12:14:08.613, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.88 W
2026/08/13 12:14:09.613, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.86 W
2026/08/13 12:14:10.613, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.86 W
2026/08/13 12:14:11.613, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.86 W
2026/08/13 12:14:12.614, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.86 W
2026/08/13 12:14:13.614, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.87 W
2026/08/13 12:14:14.614, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.77 W
2026/08/13 12:14:15.614, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.86 W
2026/08/13 12:14:16.614, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.79 W
2026/08/13 12:14:17.614, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.79 W
2026/08/13 12:14:18.615, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.76 W
2026/08/13 12:14:19.615, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.89 W
2026/08/13 12:14:20.615, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.78 W
2026/08/13 12:14:21.615, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.70 W
2026/08/13 12:14:22.615, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.78 W
2026/08/13 12:14:23.616, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.79 W
2026/08/13 12:14:24.616, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.79 W
2026/08/13 12:14:25.616, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.79 W
2026/08/13 12:14:26.616, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.70 W
2026/08/13 12:14:27.616, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.79 W
2026/08/13 12:14:28.617, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.89 W
2026/08/13 12:14:29.617, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.87 W
2026/08/13 12:14:30.617, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.78 W
2026/08/13 12:14:31.617, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.87 W
2026/08/13 12:14:32.617, NVIDIA A800 80GB PCIe, 0 %, 0 %, 4 MiB, 81920 MiB, 43.78 W
2026/08/13 12:14:33.618, NVIDIA A800 80GB PCIe, 0 %, 0 %, 489 MiB, 81920 MiB, 43.78 W
2026/08/13 12:14:34.619, NVIDIA A800 80GB PCIe, 26 %, 0 %, 6273 MiB, 81920 MiB, 65.94 W
2026/08/13 12:14:35.619, NVIDIA A800 80GB PCIe, 25 %, 0 %, 11829 MiB, 81920 MiB, 65.85 W
2026/08/13 12:14:36.619, NVIDIA A800 80GB PCIe, 25 %, 0 %, 17525 MiB, 81920 MiB, 135.65 W
2026/08/13 12:14:37.619, NVIDIA A800 80GB PCIe, 94 %, 34 %, 23033 MiB, 81920 MiB, 295.30 W
2026/08/13 12:14:38.619, NVIDIA A800 80GB PCIe, 95 %, 36 %, 23033 MiB, 81920 MiB, 276.95 W
2026/08/13 12:14:39.620, NVIDIA A800 80GB PCIe, 93 %, 36 %, 23033 MiB, 81920 MiB, 264.87 W
2026/08/13 12:14:40.620, NVIDIA A800 80GB PCIe, 92 %, 32 %, 23033 MiB, 81920 MiB, 262.53 W
2026/08/13 12:14:41.620, NVIDIA A800 80GB PCIe, 92 %, 31 %, 23033 MiB, 81920 MiB, 191.14 W
2026/08/13 12:14:42.620, NVIDIA A800 80GB PCIe, 92 %, 33 %, 23033 MiB, 81920 MiB, 213.74 W
2026/08/13 12:14:43.620, NVIDIA A800 80GB PCIe, 92 %, 34 %, 23033 MiB, 81920 MiB, 294.09 W
2026/08/13 12:14:44.620, NVIDIA A800 80GB PCIe, 92 %, 36 %, 23033 MiB, 81920 MiB, 284.06 W
2026/08/13 12:14:45.621, NVIDIA A800 80GB PCIe, 93 %, 37 %, 23033 MiB, 81920 MiB, 277.54 W
2026/08/13 12:14:46.621, NVIDIA A800 80GB PCIe, 93 %, 38 %, 23033 MiB, 81920 MiB, 268.77 W
2026/08/13 12:14:47.621, NVIDIA A800 80GB PCIe, 91 %, 36 %, 23033 MiB, 81920 MiB, 199.24 W
2026/08/13 12:14:48.621, NVIDIA A800 80GB PCIe, 91 %, 33 %, 23033 MiB, 81920 MiB, 213.93 W
2026/08/13 12:14:49.621, NVIDIA A800 80GB PCIe, 94 %, 33 %, 23033 MiB, 81920 MiB, 184.53 W
2026/08/13 12:14:50.622, NVIDIA A800 80GB PCIe, 88 %, 32 %, 23205 MiB, 81920 MiB, 306.73 W
2026/08/13 12:14:51.622, NVIDIA A800 80GB PCIe, 92 %, 33 %, 23205 MiB, 81920 MiB, 301.97 W
2026/08/13 12:14:52.622, NVIDIA A800 80GB PCIe, 93 %, 35 %, 23205 MiB, 81920 MiB, 266.25 W
2026/08/13 12:14:53.622, NVIDIA A800 80GB PCIe, 94 %, 37 %, 23205 MiB, 81920 MiB, 240.24 W
2026/08/13 12:14:54.622, NVIDIA A800 80GB PCIe, 93 %, 34 %, 23205 MiB, 81920 MiB, 232.13 W
2026/08/13 12:14:55.622, NVIDIA A800 80GB PCIe, 94 %, 33 %, 23205 MiB, 81920 MiB, 269.96 W
2026/08/13 12:14:56.681, NVIDIA A800 80GB PCIe, 93 %, 35 %, 23205 MiB, 81920 MiB, 210.85 W
2026/08/13 12:14:57.681, NVIDIA A800 80GB PCIe, 93 %, 33 %, 23205 MiB, 81920 MiB, 286.75 W
2026/08/13 12:14:58.681, NVIDIA A800 80GB PCIe, 91 %, 33 %, 23205 MiB, 81920 MiB, 294.41 W
2026/08/13 12:14:59.681, NVIDIA A800 80GB PCIe, 94 %, 36 %, 23205 MiB, 81920 MiB, 280.95 W
2026/08/13 12:15:00.681, NVIDIA A800 80GB PCIe, 93 %, 36 %, 23205 MiB, 81920 MiB, 297.44 W
2026/08/13 12:15:01.682, NVIDIA A800 80GB PCIe, 93 %, 33 %, 23205 MiB, 81920 MiB, 298.67 W
2026/08/13 12:15:02.682, NVIDIA A800 80GB PCIe, 91 %, 31 %, 23205 MiB, 81920 MiB, 265.26 W
2026/08/13 12:15:03.682, NVIDIA A800 80GB PCIe, 98 %, 36 %, 23205 MiB, 81920 MiB, 260.37 W
2026/08/13 12:15:04.682, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23205 MiB, 81920 MiB, 67.80 W
2026/08/13 12:15:05.682, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23205 MiB, 81920 MiB, 67.78 W
2026/08/13 12:15:06.683, NVIDIA A800 80GB PCIe, 50 %, 20 %, 23205 MiB, 81920 MiB, 194.83 W
2026/08/13 12:15:07.683, NVIDIA A800 80GB PCIe, 94 %, 35 %, 23205 MiB, 81920 MiB, 225.79 W
2026/08/13 12:15:08.683, NVIDIA A800 80GB PCIe, 94 %, 34 %, 23205 MiB, 81920 MiB, 287.12 W
2026/08/13 12:15:09.683, NVIDIA A800 80GB PCIe, 94 %, 33 %, 23205 MiB, 81920 MiB, 293.01 W
2026/08/13 12:15:10.683, NVIDIA A800 80GB PCIe, 94 %, 36 %, 23205 MiB, 81920 MiB, 255.98 W
2026/08/13 12:15:11.683, NVIDIA A800 80GB PCIe, 89 %, 31 %, 23205 MiB, 81920 MiB, 217.23 W
2026/08/13 12:15:12.684, NVIDIA A800 80GB PCIe, 89 %, 36 %, 23205 MiB, 81920 MiB, 305.21 W
2026/08/13 12:15:13.684, NVIDIA A800 80GB PCIe, 92 %, 36 %, 23205 MiB, 81920 MiB, 309.58 W
2026/08/13 12:15:14.684, NVIDIA A800 80GB PCIe, 92 %, 32 %, 23205 MiB, 81920 MiB, 287.80 W
2026/08/13 12:15:15.686, NVIDIA A800 80GB PCIe, 91 %, 34 %, 23205 MiB, 81920 MiB, 242.07 W
2026/08/13 12:15:16.686, NVIDIA A800 80GB PCIe, 92 %, 32 %, 23205 MiB, 81920 MiB, 249.74 W
2026/08/13 12:15:17.686, NVIDIA A800 80GB PCIe, 92 %, 36 %, 23205 MiB, 81920 MiB, 292.06 W
2026/08/13 12:15:18.686, NVIDIA A800 80GB PCIe, 93 %, 37 %, 23205 MiB, 81920 MiB, 295.98 W
2026/08/13 12:15:19.686, NVIDIA A800 80GB PCIe, 88 %, 30 %, 23205 MiB, 81920 MiB, 267.39 W
2026/08/13 12:15:20.687, NVIDIA A800 80GB PCIe, 92 %, 35 %, 23205 MiB, 81920 MiB, 237.42 W
2026/08/13 12:15:21.687, NVIDIA A800 80GB PCIe, 92 %, 31 %, 23205 MiB, 81920 MiB, 190.87 W
2026/08/13 12:15:22.687, NVIDIA A800 80GB PCIe, 93 %, 35 %, 23205 MiB, 81920 MiB, 316.25 W
2026/08/13 12:15:23.687, NVIDIA A800 80GB PCIe, 77 %, 27 %, 23205 MiB, 81920 MiB, 268.83 W
2026/08/13 12:15:24.687, NVIDIA A800 80GB PCIe, 93 %, 36 %, 23205 MiB, 81920 MiB, 256.27 W
2026/08/13 12:15:25.688, NVIDIA A800 80GB PCIe, 93 %, 37 %, 23205 MiB, 81920 MiB, 247.70 W
2026/08/13 12:15:26.688, NVIDIA A800 80GB PCIe, 94 %, 35 %, 23205 MiB, 81920 MiB, 235.73 W
2026/08/13 12:15:27.688, NVIDIA A800 80GB PCIe, 93 %, 32 %, 23205 MiB, 81920 MiB, 283.81 W
2026/08/13 12:15:28.688, NVIDIA A800 80GB PCIe, 95 %, 37 %, 23205 MiB, 81920 MiB, 295.41 W
2026/08/13 12:15:29.688, NVIDIA A800 80GB PCIe, 76 %, 26 %, 23205 MiB, 81920 MiB, 292.98 W
2026/08/13 12:15:30.688, NVIDIA A800 80GB PCIe, 92 %, 36 %, 23205 MiB, 81920 MiB, 239.91 W
2026/08/13 12:15:31.689, NVIDIA A800 80GB PCIe, 89 %, 34 %, 23205 MiB, 81920 MiB, 192.88 W
2026/08/13 12:15:32.689, NVIDIA A800 80GB PCIe, 87 %, 30 %, 23205 MiB, 81920 MiB, 281.08 W
2026/08/13 12:15:33.689, NVIDIA A800 80GB PCIe, 100 %, 39 %, 23205 MiB, 81920 MiB, 273.63 W
2026/08/13 12:15:34.689, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23205 MiB, 81920 MiB, 72.05 W
2026/08/13 12:15:35.689, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23205 MiB, 81920 MiB, 71.57 W
2026/08/13 12:15:36.689, NVIDIA A800 80GB PCIe, 67 %, 26 %, 23205 MiB, 81920 MiB, 314.90 W
2026/08/13 12:15:37.690, NVIDIA A800 80GB PCIe, 94 %, 35 %, 23205 MiB, 81920 MiB, 310.43 W
2026/08/13 12:15:38.690, NVIDIA A800 80GB PCIe, 92 %, 34 %, 23205 MiB, 81920 MiB, 292.56 W
2026/08/13 12:15:39.690, NVIDIA A800 80GB PCIe, 89 %, 32 %, 23205 MiB, 81920 MiB, 254.87 W
2026/08/13 12:15:40.691, NVIDIA A800 80GB PCIe, 91 %, 32 %, 23205 MiB, 81920 MiB, 195.72 W
2026/08/13 12:15:41.691, NVIDIA A800 80GB PCIe, 93 %, 36 %, 23205 MiB, 81920 MiB, 279.61 W
2026/08/13 12:15:42.691, NVIDIA A800 80GB PCIe, 91 %, 37 %, 23205 MiB, 81920 MiB, 292.46 W
2026/08/13 12:15:43.691, NVIDIA A800 80GB PCIe, 91 %, 35 %, 23205 MiB, 81920 MiB, 313.02 W
2026/08/13 12:15:44.692, NVIDIA A800 80GB PCIe, 94 %, 33 %, 23205 MiB, 81920 MiB, 286.08 W
2026/08/13 12:15:45.692, NVIDIA A800 80GB PCIe, 94 %, 34 %, 23205 MiB, 81920 MiB, 196.45 W
2026/08/13 12:15:46.692, NVIDIA A800 80GB PCIe, 94 %, 33 %, 23205 MiB, 81920 MiB, 230.46 W
2026/08/13 12:15:47.692, NVIDIA A800 80GB PCIe, 94 %, 33 %, 23205 MiB, 81920 MiB, 289.74 W
2026/08/13 12:15:48.692, NVIDIA A800 80GB PCIe, 94 %, 36 %, 23205 MiB, 81920 MiB, 308.69 W
2026/08/13 12:15:49.693, NVIDIA A800 80GB PCIe, 93 %, 35 %, 23205 MiB, 81920 MiB, 267.09 W
2026/08/13 12:15:50.693, NVIDIA A800 80GB PCIe, 93 %, 33 %, 23205 MiB, 81920 MiB, 297.14 W
2026/08/13 12:15:51.693, NVIDIA A800 80GB PCIe, 93 %, 35 %, 23205 MiB, 81920 MiB, 289.04 W
2026/08/13 12:15:52.693, NVIDIA A800 80GB PCIe, 93 %, 36 %, 23205 MiB, 81920 MiB, 260.50 W
2026/08/13 12:15:53.693, NVIDIA A800 80GB PCIe, 94 %, 38 %, 23205 MiB, 81920 MiB, 239.25 W
2026/08/13 12:15:54.693, NVIDIA A800 80GB PCIe, 94 %, 37 %, 23205 MiB, 81920 MiB, 242.13 W
2026/08/13 12:15:55.694, NVIDIA A800 80GB PCIe, 94 %, 33 %, 23205 MiB, 81920 MiB, 252.17 W
2026/08/13 12:15:56.694, NVIDIA A800 80GB PCIe, 94 %, 32 %, 23205 MiB, 81920 MiB, 296.09 W
2026/08/13 12:15:57.694, NVIDIA A800 80GB PCIe, 94 %, 34 %, 23205 MiB, 81920 MiB, 300.67 W
2026/08/13 12:15:58.694, NVIDIA A800 80GB PCIe, 94 %, 36 %, 23205 MiB, 81920 MiB, 282.01 W
2026/08/13 12:15:59.694, NVIDIA A800 80GB PCIe, 94 %, 36 %, 23205 MiB, 81920 MiB, 270.35 W
2026/08/13 12:16:00.695, NVIDIA A800 80GB PCIe, 90 %, 32 %, 23205 MiB, 81920 MiB, 255.20 W
2026/08/13 12:16:01.695, NVIDIA A800 80GB PCIe, 92 %, 32 %, 23205 MiB, 81920 MiB, 231.70 W
2026/08/13 12:16:02.695, NVIDIA A800 80GB PCIe, 93 %, 33 %, 23205 MiB, 81920 MiB, 179.89 W
2026/08/13 12:16:03.695, NVIDIA A800 80GB PCIe, 33 %, 13 %, 23205 MiB, 81920 MiB, 73.39 W
2026/08/13 12:16:04.695, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23205 MiB, 81920 MiB, 72.79 W
2026/08/13 12:16:05.695, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23205 MiB, 81920 MiB, 72.31 W
2026/08/13 12:16:06.696, NVIDIA A800 80GB PCIe, 94 %, 35 %, 23205 MiB, 81920 MiB, 245.90 W
2026/08/13 12:16:07.696, NVIDIA A800 80GB PCIe, 93 %, 31 %, 23205 MiB, 81920 MiB, 275.47 W
2026/08/13 12:16:08.696, NVIDIA A800 80GB PCIe, 93 %, 33 %, 23205 MiB, 81920 MiB, 201.07 W
2026/08/13 12:16:09.696, NVIDIA A800 80GB PCIe, 93 %, 35 %, 23205 MiB, 81920 MiB, 261.11 W
2026/08/13 12:16:10.696, NVIDIA A800 80GB PCIe, 90 %, 36 %, 23205 MiB, 81920 MiB, 283.15 W
2026/08/13 12:16:11.697, NVIDIA A800 80GB PCIe, 94 %, 38 %, 23205 MiB, 81920 MiB, 302.38 W
2026/08/13 12:16:12.697, NVIDIA A800 80GB PCIe, 95 %, 38 %, 23205 MiB, 81920 MiB, 282.31 W
2026/08/13 12:16:13.697, NVIDIA A800 80GB PCIe, 94 %, 37 %, 23205 MiB, 81920 MiB, 283.99 W
2026/08/13 12:16:14.697, NVIDIA A800 80GB PCIe, 94 %, 37 %, 23205 MiB, 81920 MiB, 272.69 W
2026/08/13 12:16:15.697, NVIDIA A800 80GB PCIe, 94 %, 36 %, 23205 MiB, 81920 MiB, 206.06 W
2026/08/13 12:16:16.697, NVIDIA A800 80GB PCIe, 94 %, 35 %, 23205 MiB, 81920 MiB, 192.13 W
2026/08/13 12:16:17.698, NVIDIA A800 80GB PCIe, 94 %, 33 %, 23205 MiB, 81920 MiB, 228.58 W
2026/08/13 12:16:18.698, NVIDIA A800 80GB PCIe, 94 %, 33 %, 23205 MiB, 81920 MiB, 280.57 W
2026/08/13 12:16:19.698, NVIDIA A800 80GB PCIe, 96 %, 37 %, 23205 MiB, 81920 MiB, 293.90 W
2026/08/13 12:16:20.698, NVIDIA A800 80GB PCIe, 93 %, 35 %, 23205 MiB, 81920 MiB, 301.41 W
2026/08/13 12:16:21.698, NVIDIA A800 80GB PCIe, 92 %, 32 %, 23205 MiB, 81920 MiB, 302.75 W
2026/08/13 12:16:22.699, NVIDIA A800 80GB PCIe, 90 %, 31 %, 23205 MiB, 81920 MiB, 272.38 W
2026/08/13 12:16:23.699, NVIDIA A800 80GB PCIe, 93 %, 33 %, 23205 MiB, 81920 MiB, 294.65 W
2026/08/13 12:16:24.699, NVIDIA A800 80GB PCIe, 93 %, 35 %, 23205 MiB, 81920 MiB, 257.04 W
2026/08/13 12:16:25.699, NVIDIA A800 80GB PCIe, 94 %, 36 %, 23205 MiB, 81920 MiB, 282.45 W
2026/08/13 12:16:26.699, NVIDIA A800 80GB PCIe, 94 %, 38 %, 23205 MiB, 81920 MiB, 281.79 W
2026/08/13 12:16:27.700, NVIDIA A800 80GB PCIe, 89 %, 31 %, 23205 MiB, 81920 MiB, 120.59 W
2026/08/13 12:16:28.700, NVIDIA A800 80GB PCIe, 92 %, 34 %, 23205 MiB, 81920 MiB, 276.46 W
2026/08/13 12:16:29.700, NVIDIA A800 80GB PCIe, 90 %, 31 %, 23205 MiB, 81920 MiB, 212.43 W
2026/08/13 12:16:30.700, NVIDIA A800 80GB PCIe, 92 %, 36 %, 23205 MiB, 81920 MiB, 293.55 W
2026/08/13 12:16:31.700, NVIDIA A800 80GB PCIe, 90 %, 36 %, 23205 MiB, 81920 MiB, 288.09 W
2026/08/13 12:16:32.701, NVIDIA A800 80GB PCIe, 96 %, 34 %, 23205 MiB, 81920 MiB, 258.34 W
2026/08/13 12:16:33.701, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23205 MiB, 81920 MiB, 73.89 W
2026/08/13 12:16:34.701, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23205 MiB, 81920 MiB, 73.28 W
2026/08/13 12:16:35.701, NVIDIA A800 80GB PCIe, 0 %, 0 %, 23205 MiB, 81920 MiB, 98.44 W
2026/08/13 12:16:36.701, NVIDIA A800 80GB PCIe, 94 %, 37 %, 23205 MiB, 81920 MiB, 292.74 W
2026/08/13 12:16:37.702, NVIDIA A800 80GB PCIe, 92 %, 33 %, 23205 MiB, 81920 MiB, 258.76 W
2026/08/13 12:16:38.702, NVIDIA A800 80GB PCIe, 94 %, 37 %, 23205 MiB, 81920 MiB, 284.43 W
2026/08/13 12:16:39.702, NVIDIA A800 80GB PCIe, 92 %, 34 %, 23205 MiB, 81920 MiB, 196.46 W
2026/08/13 12:16:40.702, NVIDIA A800 80GB PCIe, 95 %, 33 %, 23205 MiB, 81920 MiB, 288.02 W
2026/08/13 12:16:41.702, NVIDIA A800 80GB PCIe, 93 %, 35 %, 23205 MiB, 81920 MiB, 288.85 W
2026/08/13 12:16:42.703, NVIDIA A800 80GB PCIe, 92 %, 35 %, 23205 MiB, 81920 MiB, 297.82 W
2026/08/13 12:16:43.703, NVIDIA A800 80GB PCIe, 93 %, 33 %, 23205 MiB, 81920 MiB, 315.11 W
2026/08/13 12:16:44.703, NVIDIA A800 80GB PCIe, 92 %, 32 %, 23205 MiB, 81920 MiB, 291.16 W
2026/08/13 12:16:45.703, NVIDIA A800 80GB PCIe, 91 %, 32 %, 23205 MiB, 81920 MiB, 289.83 W
2026/08/13 12:16:46.703, NVIDIA A800 80GB PCIe, 93 %, 35 %, 23205 MiB, 81920 MiB, 295.55 W
2026/08/13 12:16:47.703, NVIDIA A800 80GB PCIe, 94 %, 37 %, 23205 MiB, 81920 MiB, 280.26 W
2026/08/13 12:16:48.704, NVIDIA A800 80GB PCIe, 94 %, 38 %, 23205 MiB, 81920 MiB, 285.95 W
2026/08/13 12:16:49.704, NVIDIA A800 80GB PCIe, 94 %, 33 %, 23205 MiB, 81920 MiB, 265.30 W
2026/08/13 12:16:50.704, NVIDIA A800 80GB PCIe, 94 %, 32 %, 23205 MiB, 81920 MiB, 308.31 W
2026/08/13 12:16:51.704, NVIDIA A800 80GB PCIe, 91 %, 33 %, 23205 MiB, 81920 MiB, 288.66 W
2026/08/13 12:16:52.704, NVIDIA A800 80GB PCIe, 94 %, 35 %, 23205 MiB, 81920 MiB, 273.96 W
2026/08/13 12:16:53.705, NVIDIA A800 80GB PCIe, 92 %, 34 %, 23205 MiB, 81920 MiB, 263.88 W
2026/08/13 12:16:54.705, NVIDIA A800 80GB PCIe, 92 %, 31 %, 23205 MiB, 81920 MiB, 271.32 W
2026/08/13 12:16:55.705, NVIDIA A800 80GB PCIe, 93 %, 33 %, 23205 MiB, 81920 MiB, 199.20 W
